Toronto Raptors,120,Washington Wizards,116,0,0,0,0,0,0,0,0
Miami Heat,83,Boston Celtics,75,0,0,0,0,0,0,0,0
Los Angeles Lakers,80,New York Knicks,92,0,0,0,0,0,0,0,0
Los Angeles Clippers,100,Brooklyn Nets,102,0,0,0,0,0,0,0,0
Philadelphia 76ers,84,Cleveland Cavaliers,97,0,0,0,0,0,0,0,0
Minnesota Timberwolves,94,Dallas Mavericks,100,0,0,0,0,0,0,0,0
Atlanta Hawks,100,New Orleans Pelicans,115,0,0,0,0,0,0,0,0
Orlando Magic,97,Oklahoma City Thunder,104,0,0,0,0,0,0,0,0
Memphis Grizzlies,102,Phoenix Suns,101,0,0,0,0,0,0,0,0
Milwaukee Bucks,82,Toronto Raptors,75,0,0,0,0,0,0,0,0
Charlotte Hornets,92,Washington Wizards,88,0,0,0,0,0,0,0,0
Miami Heat,91,Detroit Pistons,108,0,0,0,0,0,0,0,0
Boston Celtics,108,New York Knicks,97,0,0,0,0,0,0,0,0
Denver Nuggets,98,Philadelphia 76ers,105,0,0,0,0,0,0,0,0
Utah Jazz,102,Portland Trail Blazers,103,0,0,0,0,0,0,0,0
Golden State Warriors,121,Sacramento Kings,96,0,0,0,0,0,0,0,0
Washington Wizards,96,Atlanta Hawks,105,0,0,0,0,0,0,0,0
Denver Nuggets,100,Boston Celtics,104,0,0,0,0,0,0,0,0
Dallas Mavericks,114,Golden State Warriors,128,0,0,0,0,0,0,0,0
Chicago Bulls,90,Houston Rockets,101,0,0,0,0,0,0,0,0
Detroit Pistons,109,Indiana Pacers,114,0,0,0,0,0,0,0,0
Los Angeles Lakers,105,Milwaukee Bucks,113,0,0,0,0,0,0,0,0
Miami Heat,101,Minnesota Timberwolves,102,0,0,0,0,0,0,0,0
Oklahoma City Thunder,102,New Orleans Pelicans,91,0,0,0,0,0,0,0,0
Orlando Magic,103,San Antonio Spurs,110,0,0,0,0,0,0,0,0
Brooklyn Nets,109,Toronto Raptors,93,0,0,0,0,0,0,0,0
Memphis Grizzlies,100,Utah Jazz,90,0,0,0,0,0,0,0,0
Washington Wizards,87,Charlotte Hornets,94,0,0,0,0,0,0,0,0
Los Angeles Clippers,94,Cleveland Cavaliers,105,0,0,0,0,0,0,0,0
Phoenix Suns,87,Portland Trail Blazers,108,0,0,0,0,0,0,0,0
Dallas Mavericks,101,Sacramento Kings,78,0,0,0,0,0,0,0,0
Golden State Warriors,116,Atlanta Hawks,124,0,0,0,0,0,0,0,0
Philadelphia 76ers,96,Boston Celtics,107,0,0,0,0,0,0,0,0
New York Knicks,88,Brooklyn Nets,92,0,0,0,0,0,0,0,0
Denver Nuggets,88,Detroit Pistons,98,0,0,0,0,0,0,0,0
Milwaukee Bucks,111,Houston Rockets,117,0,0,0,0,0,0,0,0
Cleveland Cavaliers,99,Indiana Pacers,103,0,0,0,0,0,0,0,0
Memphis Grizzlies,89,Minnesota Timberwolves,90,0,0,0,0,0,0,0,0
New Orleans Pelicans,116,Oklahoma City Thunder,113,0,0,0,0,0,0,0,0
Los Angeles Lakers,97,Orlando Magic,103,0,0,0,0,0,0,0,0
Utah Jazz,93,Phoenix Suns,100,0,0,0,0,0,0,0,0
Miami Heat,85,San Antonio Spurs,98,0,0,0,0,0,0,0,0
Los Angeles Clippers,107,Toronto Raptors,123,0,0,0,0,0,0,0,0
Portland Trail Blazers,101,Dallas Mavericks,111,0,0,0,0,0,0,0,0
Boston Celtics,93,Milwaukee Bucks,96,0,0,0,0,0,0,0,0
Chicago Bulls,107,New Orleans Pelicans,72,0,0,0,0,0,0,0,0
Golden State Warriors,106,New York Knicks,92,0,0,0,0,0,0,0,0
Charlotte Hornets,81,Philadelphia 76ers,89,0,0,0,0,0,0,0,0
Sacramento Kings,90,Utah Jazz,102,0,0,0,0,0,0,0,0
Brooklyn Nets,77,Washington Wizards,114,0,0,0,0,0,0,0,0
Indiana Pacers,103,Charlotte Hornets,102,0,0,0,0,0,0,0,0
Los Angeles Lakers,105,Cleveland Cavaliers,120,0,0,0,0,0,0,0,0
Minnesota Timberwolves,112,Detroit Pistons,101,0,0,0,0,0,0,0,0
Portland Trail Blazers,109,Houston Rockets,98,0,0,0,0,0,0,0,0
Atlanta Hawks,88,Memphis Grizzlies,94,0,0,0,0,0,0,0,0
Los Angeles Clippers,108,Oklahoma City Thunder,131,0,0,0,0,0,0,0,0
Chicago Bulls,98,Orlando Magic,97,0,0,0,0,0,0,0,0
Phoenix Suns,83,Sacramento Kings,85,0,0,0,0,0,0,0,0
San Antonio Spurs,82,Toronto Raptors,87,0,0,0,0,0,0,0,0
Los Angeles Clippers,115,Dallas Mavericks,98,0,0,0,0,0,0,0,0
Oklahoma City Thunder,124,Denver Nuggets,114,0,0,0,0,0,0,0,0
San Antonio Spurs,95,Indiana Pacers,93,0,0,0,0,0,0,0,0
New York Knicks,95,Miami Heat,109,0,0,0,0,0,0,0,0
Brooklyn Nets,97,Milwaukee Bucks,103,0,0,0,0,0,0,0,0
Atlanta Hawks,117,Minnesota Timberwolves,105,0,0,0,0,0,0,0,0
Utah Jazz,100,New Orleans Pelicans,96,0,0,0,0,0,0,0,0
Golden State Warriors,89,Philadelphia 76ers,84,0,0,0,0,0,0,0,0
Orlando Magic,80,Washington Wizards,96,0,0,0,0,0,0,0,0
Sacramento Kings,86,Chicago Bulls,104,0,0,0,0,0,0,0,0
Detroit Pistons,106,Charlotte Hornets,78,0,0,0,0,0,0,0,0
Denver Nuggets,106,Los Angeles Lakers,96,0,0,0,0,0,0,0,0
Brooklyn Nets,86,Memphis Grizzlies,95,0,0,0,0,0,0,0,0
Houston Rockets,127,Phoenix Suns,118,0,0,0,0,0,0,0,0
Atlanta Hawks,88,Boston Celtics,89,0,0,0,0,0,0,0,0
Miami Heat,93,Cleveland Cavaliers,113,0,0,0,0,0,0,0,0
Utah Jazz,82,Dallas Mavericks,87,0,0,0,0,0,0,0,0
San Antonio Spurs,104,Detroit Pistons,87,0,0,0,0,0,0,0,0
Houston Rockets,95,Los Angeles Clippers,110,0,0,0,0,0,0,0,0
Sacramento Kings,103,Milwaukee Bucks,111,0,0,0,0,0,0,0,0
Golden State Warriors,94,Minnesota Timberwolves,91,0,0,0,0,0,0,0,0
Indiana Pacers,106,New Orleans Pelicans,93,0,0,0,0,0,0,0,0
Memphis Grizzlies,89,Oklahoma City Thunder,105,0,0,0,0,0,0,0,0
New York Knicks,83,Orlando Magic,89,0,0,0,0,0,0,0,0
Los Angeles Lakers,86,Portland Trail Blazers,102,0,0,0,0,0,0,0,0
Washington Wizards,93,Toronto Raptors,95,0,0,0,0,0,0,0,0
Cleveland Cavaliers,98,Chicago Bulls,113,0,0,0,0,0,0,0,0
San Antonio Spurs,115,Los Angeles Clippers,119,0,0,0,0,0,0,0,0
Dallas Mavericks,89,Oklahoma City Thunder,104,0,0,0,0,0,0,0,0
Toronto Raptors,105,Atlanta Hawks,80,0,0,0,0,0,0,0,0
Houston Rockets,100,Dallas Mavericks,111,0,0,0,0,0,0,0,0
Chicago Bulls,91,Detroit Pistons,100,0,0,0,0,0,0,0,0
San Antonio Spurs,99,Golden State Warriors,110,0,0,0,0,0,0,0,0
Brooklyn Nets,114,Los Angeles Lakers,105,0,0,0,0,0,0,0,0
Denver Nuggets,81,Milwaukee Bucks,89,0,0,0,0,0,0,0,0
Phoenix Suns,109,Minnesota Timberwolves,111,0,0,0,0,0,0,0,0
Miami Heat,111,New York Knicks,87,0,0,0,0,0,0,0,0
New Orleans Pelicans,84,Orlando Magic,95,0,0,0,0,0,0,0,0
Indiana Pacers,106,Philadelphia 76ers,95,0,0,0,0,0,0,0,0
Boston Celtics,101,Sacramento Kings,109,0,0,0,0,0,0,0,0
Portland Trail Blazers,76,Utah Jazz,92,0,0,0,0,0,0,0,0
Cleveland Cavaliers,127,Washington Wizards,89,0,0,0,0,0,0,0,0
Phoenix Suns,107,Chicago Bulls,112,0,0,0,0,0,0,0,0
Oklahoma City Thunder,110,Charlotte Hornets,103,0,0,0,0,0,0,0,0
Toronto Raptors,76,Houston Rockets,98,0,0,0,0,0,0,0,0
Sacramento Kings,99,Los Angeles Clippers,126,0,0,0,0,0,0,0,0
New Orleans Pelicans,105,Miami Heat,91,0,0,0,0,0,0,0,0
Charlotte Hornets,81,Dallas Mavericks,92,0,0,0,0,0,0,0,0
Washington Wizards,89,Detroit Pistons,106,0,0,0,0,0,0,0,0
Golden State Warriors,98,Indiana Pacers,104,0,0,0,0,0,0,0,0
Boston Celtics,111,Los Angeles Lakers,118,0,0,0,0,0,0,0,0
Atlanta Hawks,97,Milwaukee Bucks,86,0,0,0,0,0,0,0,0
Cleveland Cavaliers,101,New York Knicks,83,0,0,0,0,0,0,0,0
Denver Nuggets,94,Oklahoma City Thunder,119,0,0,0,0,0,0,0,0
Philadelphia 76ers,98,Orlando Magic,103,0,0,0,0,0,0,0,0
Memphis Grizzlies,98,Portland Trail Blazers,92,0,0,0,0,0,0,0,0
Milwaukee Bucks,71,Chicago Bulls,87,0,0,0,0,0,0,0,0
Brooklyn Nets,110,Denver Nuggets,82,0,0,0,0,0,0,0,0
Minnesota Timberwolves,102,Houston Rockets,113,0,0,0,0,0,0,0,0
Memphis Grizzlies,90,Los Angeles Clippers,87,0,0,0,0,0,0,0,0
Philadelphia 76ers,108,Miami Heat,119,0,0,0,0,0,0,0,0
Toronto Raptors,97,New Orleans Pelicans,100,0,0,0,0,0,0,0,0
Boston Celtics,115,Phoenix Suns,110,0,0,0,0,0,0,0,0
San Antonio Spurs,81,Utah Jazz,90,0,0,0,0,0,0,0,0
Toronto Raptors,92,Dallas Mavericks,99,0,0,0,0,0,0,0,0
Cleveland Cavaliers,102,Detroit Pistons,93,0,0,0,0,0,0,0,0
Indiana Pacers,92,Oklahoma City Thunder,105,0,0,0,0,0,0,0,0
Golden State Warriors,114,Washington Wizards,107,0,0,0,0,0,0,0,0
Dallas Mavericks,87,Atlanta Hawks,104,0,0,0,0,0,0,0,0
New York Knicks,94,Boston Celtics,115,0,0,0,0,0,0,0,0
Charlotte Hornets,98,Chicago Bulls,86,0,0,0,0,0,0,0,0
Phoenix Suns,110,Denver Nuggets,96,0,0,0,0,0,0,0,0
Los Angeles Clippers,105,Houston Rockets,110,0,0,0,0,0,0,0,0
Philadelphia 76ers,88,Milwaukee Bucks,104,0,0,0,0,0,0,0,0
Washington Wizards,77,Minnesota Timberwolves,97,0,0,0,0,0,0,0,0
Brooklyn Nets,96,New Orleans Pelicans,102,0,0,0,0,0,0,0,0
Miami Heat,93,Orlando Magic,90,0,0,0,0,0,0,0,0
San Antonio Spurs,95,Portland Trail Blazers,111,0,0,0,0,0,0,0,0
Memphis Grizzlies,90,Sacramento Kings,102,0,0,0,0,0,0,0,0
Los Angeles Lakers,100,Utah Jazz,97,0,0,0,0,0,0,0,0
Golden State Warriors,99,Cleveland Cavaliers,110,0,0,0,0,0,0,0,0
Oklahoma City Thunder,113,Phoenix Suns,117,0,0,0,0,0,0,0,0
Orlando Magic,88,Atlanta Hawks,95,0,0,0,0,0,0,0,0
Charlotte Hornets,98,Boston Celtics,106,0,0,0,0,0,0,0,0
Minnesota Timberwolves,89,Chicago Bulls,96,0,0,0,0,0,0,0,0
Utah Jazz,104,Denver Nuggets,82,0,0,0,0,0,0,0,0
New York Knicks,121,Detroit Pistons,115,0,0,0,0,0,0,0,0
Brooklyn Nets,98,Houston Rockets,102,0,0,0,0,0,0,0,0
Cleveland Cavaliers,86,Indiana Pacers,93,0,0,0,0,0,0,0,0
Milwaukee Bucks,93,Los Angeles Lakers,101,0,0,0,0,0,0,0,0
Los Angeles Clippers,97,Memphis Grizzlies,79,0,0,0,0,0,0,0,0
Miami Heat,102,New Orleans Pelicans,104,0,0,0,0,0,0,0,0
Washington Wizards,81,Philadelphia 76ers,89,0,0,0,0,0,0,0,0
Oklahoma City Thunder,112,Portland Trail Blazers,115,0,0,0,0,0,0,0,0
San Antonio Spurs,107,Sacramento Kings,96,0,0,0,0,0,0,0,0
Golden State Warriors,113,Toronto Raptors,89,0,0,0,0,0,0,0,0
Brooklyn Nets,104,Dallas Mavericks,94,0,0,0,0,0,0,0,0
Atlanta Hawks,93,Miami Heat,91,0,0,0,0,0,0,0,0
Memphis Grizzlies,101,Minnesota Timberwolves,97,0,0,0,0,0,0,0,0
Toronto Raptors,98,New York Knicks,103,0,0,0,0,0,0,0,0
San Antonio Spurs,101,Phoenix Suns,74,0,0,0,0,0,0,0,0
Milwaukee Bucks,75,Utah Jazz,82,0,0,0,0,0,0,0,0
Detroit Pistons,95,Washington Wizards,99,0,0,0,0,0,0,0,0
Golden State Warriors,106,Boston Celtics,101,0,0,0,0,0,0,0,0
Los Angeles Clippers,96,Chicago Bulls,86,0,0,0,0,0,0,0,0
New Orleans Pelicans,99,Denver Nuggets,92,0,0,0,0,0,0,0,0
Cleveland Cavaliers,103,Houston Rockets,105,0,0,0,0,0,0,0,0
Philadelphia 76ers,74,Indiana Pacers,94,0,0,0,0,0,0,0,0
Oklahoma City Thunder,108,Los Angeles Lakers,101,0,0,0,0,0,0,0,0
Charlotte Hornets,98,Orlando Magic,83,0,0,0,0,0,0,0,0
Portland Trail Blazers,110,Sacramento Kings,99,0,0,0,0,0,0,0,0
Golden State Warriors,108,Brooklyn Nets,110,0,0,0,0,0,0,0,0
New Orleans Pelicans,93,Dallas Mavericks,102,0,0,0,0,0,0,0,0
Phoenix Suns,98,Miami Heat,115,0,0,0,0,0,0,0,0
Los Angeles Clippers,110,Minnesota Timberwolves,105,0,0,0,0,0,0,0,0
Toronto Raptors,114,Philadelphia 76ers,103,0,0,0,0,0,0,0,0
Houston Rockets,96,Atlanta Hawks,104,0,0,0,0,0,0,0,0
Washington Wizards,92,Chicago Bulls,97,0,0,0,0,0,0,0,0
Los Angeles Lakers,103,Charlotte Hornets,104,0,0,0,0,0,0,0,0
Boston Celtics,79,Cleveland Cavaliers,110,0,0,0,0,0,0,0,0
Milwaukee Bucks,95,Denver Nuggets,106,0,0,0,0,0,0,0,0
Utah Jazz,93,Memphis Grizzlies,82,0,0,0,0,0,0,0,0
Sacramento Kings,124,New York Knicks,86,0,0,0,0,0,0,0,0
Utah Jazz,84,Boston Celtics,85,0,0,0,0,0,0,0,0
Charlotte Hornets,115,Brooklyn Nets,91,0,0,0,0,0,0,0,0
Milwaukee Bucks,93,Golden State Warriors,102,0,0,0,0,0,0,0,0
Memphis Grizzlies,102,Houston Rockets,100,0,0,0,0,0,0,0,0
New York Knicks,82,Indiana Pacers,105,0,0,0,0,0,0,0,0
Portland Trail Blazers,98,Los Angeles Clippers,93,0,0,0,0,0,0,0,0
Los Angeles Lakers,94,Miami Heat,100,0,0,0,0,0,0,0,0
Denver Nuggets,100,Minnesota Timberwolves,85,0,0,0,0,0,0,0,0
Detroit Pistons,85,New Orleans Pelicans,88,0,0,0,0,0,0,0,0
Philadelphia 76ers,118,Oklahoma City Thunder,123,0,0,0,0,0,0,0,0
Phoenix Suns,105,Orlando Magic,100,0,0,0,0,0,0,0,0
Sacramento Kings,85,San Antonio Spurs,112,0,0,0,0,0,0,0,0
Cleveland Cavaliers,120,Toronto Raptors,112,0,0,0,0,0,0,0,0
Oklahoma City Thunder,105,Chicago Bulls,108,0,0,0,0,0,0,0,0
Dallas Mavericks,75,Portland Trail Blazers,94,0,0,0,0,0,0,0,0
Cleveland Cavaliers,97,Atlanta Hawks,106,0,0,0,0,0,0,0,0
Phoenix Suns,108,Brooklyn Nets,100,0,0,0,0,0,0,0,0
Toronto Raptors,94,Charlotte Hornets,103,0,0,0,0,0,0,0,0
Dallas Mavericks,89,Golden State Warriors,104,0,0,0,0,0,0,0,0
Detroit Pistons,93,Houston Rockets,103,0,0,0,0,0,0,0,0
Chicago Bulls,84,Indiana Pacers,98,0,0,0,0,0,0,0,0
Los Angeles Lakers,90,Memphis Grizzlies,97,0,0,0,0,0,0,0,0
Boston Celtics,104,New Orleans Pelicans,98,0,0,0,0,0,0,0,0
Sacramento Kings,114,Orlando Magic,119,0,0,0,0,0,0,0,0
Utah Jazz,89,Philadelphia 76ers,83,0,0,0,0,0,0,0,0
Denver Nuggets,111,San Antonio Spurs,120,0,0,0,0,0,0,0,0
Miami Heat,97,Washington Wizards,99,0,0,0,0,0,0,0,0
Phoenix Suns,79,Cleveland Cavaliers,89,0,0,0,0,0,0,0,0
Houston Rockets,114,Denver Nuggets,100,0,0,0,0,0,0,0,0
Sacramento Kings,109,Miami Heat,114,0,0,0,0,0,0,0,0
Washington Wizards,85,Milwaukee Bucks,91,0,0,0,0,0,0,0,0
Portland Trail Blazers,113,Minnesota Timberwolves,121,0,0,0,0,0,0,0,0
Memphis Grizzlies,89,New Orleans Pelicans,95,0,0,0,0,0,0,0,0
Indiana Pacers,92,New York Knicks,86,0,0,0,0,0,0,0,0
Atlanta Hawks,84,Philadelphia 76ers,92,0,0,0,0,0,0,0,0
Utah Jazz,95,Brooklyn Nets,88,0,0,0,0,0,0,0,0
Charlotte Hornets,108,Detroit Pistons,101,0,0,0,0,0,0,0,0
Los Angeles Clippers,98,Golden State Warriors,106,0,0,0,0,0,0,0,0
Dallas Mavericks,100,Los Angeles Lakers,93,0,0,0,0,0,0,0,0
Toronto Raptors,104,Oklahoma City Thunder,108,0,0,0,0,0,0,0,0
Boston Celtics,98,Orlando Magic,103,0,0,0,0,0,0,0,0
Chicago Bulls,105,San Antonio Spurs,116,0,0,0,0,0,0,0,0
Sacramento Kings,105,Atlanta Hawks,130,0,0,0,0,0,0,0,0
Memphis Grizzlies,101,Chicago Bulls,91,0,0,0,0,0,0,0,0
Washington Wizards,95,Charlotte Hornets,69,0,0,0,0,0,0,0,0
New York Knicks,78,Denver Nuggets,106,0,0,0,0,0,0,0,0
Minnesota Timberwolves,76,Los Angeles Clippers,89,0,0,0,0,0,0,0,0
Boston Celtics,100,Miami Heat,90,0,0,0,0,0,0,0,0
New Orleans Pelicans,114,Milwaukee Bucks,103,0,0,0,0,0,0,0,0
Golden State Warriors,98,Phoenix Suns,80,0,0,0,0,0,0,0,0
New Orleans Pelicans,111,Brooklyn Nets,91,0,0,0,0,0,0,0,0
Cleveland Cavaliers,127,Dallas Mavericks,94,0,0,0,0,0,0,0,0
Orlando Magic,86,Indiana Pacers,118,0,0,0,0,0,0,0,0
Detroit Pistons,85,Los Angeles Lakers,93,0,0,0,0,0,0,0,0
Toronto Raptors,107,San Antonio Spurs,117,0,0,0,0,0,0,0,0
New York Knicks,82,Utah Jazz,87,0,0,0,0,0,0,0,0
Memphis Grizzlies,92,Boston Celtics,95,0,0,0,0,0,0,0,0
Sacramento Kings,113,Charlotte Hornets,106,0,0,0,0,0,0,0,0
Atlanta Hawks,102,Denver Nuggets,115,0,0,0,0,0,0,0,0
Detroit Pistons,98,Golden State Warriors,105,0,0,0,0,0,0,0,0
Brooklyn Nets,98,Miami Heat,104,0,0,0,0,0,0,0,0
Orlando Magic,91,Milwaukee Bucks,97,0,0,0,0,0,0,0,0
Los Angeles Clippers,120,Oklahoma City Thunder,108,0,0,0,0,0,0,0,0
Chicago Bulls,104,Philadelphia 76ers,95,0,0,0,0,0,0,0,0
Minnesota Timberwolves,97,Phoenix Suns,106,0,0,0,0,0,0,0,0
Houston Rockets,100,Portland Trail Blazers,105,0,0,0,0,0,0,0,0
Milwaukee Bucks,103,Indiana Pacers,109,0,0,0,0,0,0,0,0
New York Knicks,101,Los Angeles Lakers,94,0,0,0,0,0,0,0,0
Cleveland Cavaliers,128,San Antonio Spurs,125,0,0,0,0,0,0,0,0
Houston Rockets,91,Utah Jazz,109,0,0,0,0,0,0,0,0
Memphis Grizzlies,87,Washington Wizards,107,0,0,0,0,0,0,0,0
Orlando Magic,88,Boston Celtics,95,0,0,0,0,0,0,0,0
Chicago Bulls,91,Charlotte Hornets,101,0,0,0,0,0,0,0,0
Los Angeles Clippers,99,Dallas Mavericks,129,0,0,0,0,0,0,0,0
Golden State Warriors,103,Denver Nuggets,114,0,0,0,0,0,0,0,0
Minnesota Timberwolves,99,Oklahoma City Thunder,113,0,0,0,0,0,0,0,0
Sacramento Kings,107,Philadelphia 76ers,114,0,0,0,0,0,0,0,0
Atlanta Hawks,96,Phoenix Suns,87,0,0,0,0,0,0,0,0
Detroit Pistons,99,Portland Trail Blazers,118,0,0,0,0,0,0,0,0
Miami Heat,92,Toronto Raptors,102,0,0,0,0,0,0,0,0
New York Knicks,94,Golden State Warriors,125,0,0,0,0,0,0,0,0
Boston Celtics,93,Indiana Pacers,89,0,0,0,0,0,0,0,0
Milwaukee Bucks,83,Memphis Grizzlies,96,0,0,0,0,0,0,0,0
Brooklyn Nets,94,Philadelphia 76ers,87,0,0,0,0,0,0,0,0
Detroit Pistons,85,Utah Jazz,88,0,0,0,0,0,0,0,0
Sacramento Kings,97,Washington Wizards,113,0,0,0,0,0,0,0,0
Houston Rockets,100,Los Angeles Clippers,98,0,0,0,0,0,0,0,0
Atlanta Hawks,91,Los Angeles Lakers,86,0,0,0,0,0,0,0,0
Denver Nuggets,118,New Orleans Pelicans,111,0,0,0,0,0,0,0,0
Chicago Bulls,100,Oklahoma City Thunder,109,0,0,0,0,0,0,0,0
Cleveland Cavaliers,123,Orlando Magic,108,0,0,0,0,0,0,0,0
New York Knicks,89,Phoenix Suns,102,0,0,0,0,0,0,0,0
Minnesota Timberwolves,97,San Antonio Spurs,123,0,0,0,0,0,0,0,0
Portland Trail Blazers,113,Toronto Raptors,97,0,0,0,0,0,0,0,0
Philadelphia 76ers,89,Boston Celtics,108,0,0,0,0,0,0,0,0
Oklahoma City Thunder,115,Dallas Mavericks,119,0,0,0,0,0,0,0,0
Los Angeles Lakers,105,Golden State Warriors,108,0,0,0,0,0,0,0,0
Toronto Raptors,117,Indiana Pacers,98,0,0,0,0,0,0,0,0
Denver Nuggets,81,Memphis Grizzlies,92,0,0,0,0,0,0,0,0
Cleveland Cavaliers,92,Miami Heat,106,0,0,0,0,0,0,0,0
Brooklyn Nets,122,Minnesota Timberwolves,106,0,0,0,0,0,0,0,0
Atlanta Hawks,110,Sacramento Kings,103,0,0,0,0,0,0,0,0
Charlotte Hornets,66,Utah Jazz,94,0,0,0,0,0,0,0,0
Portland Trail Blazers,97,Washington Wizards,105,0,0,0,0,0,0,0,0
Memphis Grizzlies,95,Detroit Pistons,105,0,0,0,0,0,0,0,0
Orlando Magic,94,Houston Rockets,107,0,0,0,0,0,0,0,0
Charlotte Hornets,92,Los Angeles Clippers,99,0,0,0,0,0,0,0,0
Milwaukee Bucks,84,New Orleans Pelicans,85,0,0,0,0,0,0,0,0
San Antonio Spurs,100,New York Knicks,104,0,0,0,0,0,0,0,0
Indiana Pacers,86,Chicago Bulls,103,0,0,0,0,0,0,0,0
Brooklyn Nets,92,Cleveland Cavaliers,117,0,0,0,0,0,0,0,0
Orlando Magic,102,Dallas Mavericks,107,0,0,0,0,0,0,0,0
Atlanta Hawks,95,Golden State Warriors,114,0,0,0,0,0,0,0,0
Portland Trail Blazers,104,Miami Heat,108,0,0,0,0,0,0,0,0
San Antonio Spurs,114,Milwaukee Bucks,103,0,0,0,0,0,0,0,0
Boston Celtics,118,Oklahoma City Thunder,122,0,0,0,0,0,0,0,0
Detroit Pistons,83,Philadelphia 76ers,94,0,0,0,0,0,0,0,0
Los Angeles Clippers,116,Sacramento Kings,105,0,0,0,0,0,0,0,0
Minnesota Timberwolves,100,Toronto Raptors,105,0,0,0,0,0,0,0,0
Washington Wizards,88,Utah Jazz,84,0,0,0,0,0,0,0,0
Denver Nuggets,108,Houston Rockets,118,0,0,0,0,0,0,0,0
Utah Jazz,80,Los Angeles Lakers,73,0,0,0,0,0,0,0,0
Minnesota Timberwolves,95,New York Knicks,92,0,0,0,0,0,0,0,0
New Orleans Pelicans,72,Phoenix Suns,74,0,0,0,0,0,0,0,0
Milwaukee Bucks,127,Brooklyn Nets,129,0,0,0,0,0,0,0,0
Toronto Raptors,92,Chicago Bulls,108,0,0,0,0,0,0,0,0
Indiana Pacers,92,Cleveland Cavaliers,95,0,0,0,0,0,0,0,0
Memphis Grizzlies,112,Dallas Mavericks,101,0,0,0,0,0,0,0,0
New Orleans Pelicans,96,Golden State Warriors,112,0,0,0,0,0,0,0,0
Washington Wizards,99,Los Angeles Clippers,113,0,0,0,0,0,0,0,0
Denver Nuggets,91,Miami Heat,108,0,0,0,0,0,0,0,0
Atlanta Hawks,115,Oklahoma City Thunder,123,0,0,0,0,0,0,0,0
Portland Trail Blazers,104,Orlando Magic,111,0,0,0,0,0,0,0,0
New York Knicks,81,Philadelphia 76ers,97,0,0,0,0,0,0,0,0
Charlotte Hornets,91,Sacramento Kings,101,0,0,0,0,0,0,0,0
Boston Celtics,89,San Antonio Spurs,101,0,0,0,0,0,0,0,0
Chicago Bulls,91,Detroit Pistons,107,0,0,0,0,0,0,0,0
Utah Jazz,91,Golden State Warriors,106,0,0,0,0,0,0,0,0
Phoenix Suns,117,Houston Rockets,102,0,0,0,0,0,0,0,0
Brooklyn Nets,123,Indiana Pacers,111,0,0,0,0,0,0,0,0
Portland Trail Blazers,86,Memphis Grizzlies,97,0,0,0,0,0,0,0,0
San Antonio Spurs,114,Atlanta Hawks,95,0,0,0,0,0,0,0,0
Detroit Pistons,105,Boston Celtics,97,0,0,0,0,0,0,0,0
New Orleans Pelicans,100,Los Angeles Clippers,107,0,0,0,0,0,0,0,0
Philadelphia 76ers,87,Los Angeles Lakers,101,0,0,0,0,0,0,0,0
Cleveland Cavaliers,108,Milwaukee Bucks,90,0,0,0,0,0,0,0,0
Charlotte Hornets,109,Minnesota Timberwolves,98,0,0,0,0,0,0,0,0
Miami Heat,75,Oklahoma City Thunder,93,0,0,0,0,0,0,0,0
Denver Nuggets,119,Orlando Magic,100,0,0,0,0,0,0,0,0
Dallas Mavericks,92,Phoenix Suns,98,0,0,0,0,0,0,0,0
Washington Wizards,86,Sacramento Kings,109,0,0,0,0,0,0,0,0
New York Knicks,89,Toronto Raptors,106,0,0,0,0,0,0,0,0
Boston Celtics,110,Brooklyn Nets,91,0,0,0,0,0,0,0,0
Charlotte Hornets,86,Chicago Bulls,98,0,0,0,0,0,0,0,0
Washington Wizards,76,Golden State Warriors,107,0,0,0,0,0,0,0,0
Houston Rockets,110,Indiana Pacers,100,0,0,0,0,0,0,0,0
Memphis Grizzlies,103,New York Knicks,82,0,0,0,0,0,0,0,0
Minnesota Timberwolves,106,Utah Jazz,104,0,0,0,0,0,0,0,0
San Antonio Spurs,94,Dallas Mavericks,101,0,0,0,0,0,0,0,0
Toronto Raptors,104,Detroit Pistons,108,0,0,0,0,0,0,0,0
Miami Heat,88,Milwaukee Bucks,89,0,0,0,0,0,0,0,0
Los Angeles Lakers,117,Oklahoma City Thunder,127,0,0,0,0,0,0,0,0
Golden State Warriors,122,Portland Trail Blazers,108,0,0,0,0,0,0,0,0
Philadelphia 76ers,106,Sacramento Kings,107,0,0,0,0,0,0,0,0
Miami Heat,93,Boston Celtics,86,0,0,0,0,0,0,0,0
Brooklyn Nets,91,Charlotte Hornets,88,0,0,0,0,0,0,0,0
Philadelphia 76ers,99,Denver Nuggets,85,0,0,0,0,0,0,0,0
Cleveland Cavaliers,111,Memphis Grizzlies,89,0,0,0,0,0,0,0,0
Los Angeles Lakers,101,Minnesota Timberwolves,99,0,0,0,0,0,0,0,0
Houston Rockets,95,New Orleans Pelicans,93,0,0,0,0,0,0,0,0
Los Angeles Clippers,111,New York Knicks,80,0,0,0,0,0,0,0,0
Atlanta Hawks,95,Orlando Magic,83,0,0,0,0,0,0,0,0
Sacramento Kings,108,Phoenix Suns,99,0,0,0,0,0,0,0,0
Oklahoma City Thunder,91,San Antonio Spurs,130,0,0,0,0,0,0,0,0
