Boston Celtics,San Antonio Spurs,35
Boston Celtics,Golden State Warriors,34
Atlanta Hawks,Philadelphia 76ers,91
Atlanta Hawks,Los Angeles Lakers,92
Atlanta Hawks,Brooklyn Nets,93
Atlanta Hawks,Phoenix Suns,95
Atlanta Hawks,Minnesota Timberwolves,98
Atlanta Hawks,New Orleans Pelicans,99
Atlanta Hawks,New York Knicks,97
Atlanta Hawks,Sacramento Kings,91
Atlanta Hawks,Milwaukee Bucks,84
Atlanta Hawks,Denver Nuggets,77
Atlanta Hawks,Orlando Magic,71
Atlanta Hawks,Utah Jazz,65
Atlanta Hawks,Washington Wizards,60
Atlanta Hawks,Houston Rockets,55
Atlanta Hawks,Chicago Bulls,51
Atlanta Hawks,Memphis Grizzlies,48
Atlanta Hawks,Dallas Mavericks,46
Atlanta Hawks,Portland Trail Blazers,48
Atlanta Hawks,Detroit Pistons,54
Atlanta Hawks,Indiana Pacers,61
Atlanta Hawks,Miami Heat,65
Atlanta Hawks,Charlotte Hornets,64
Atlanta Hawks,Boston Celtics,57
Atlanta Hawks,Los Angeles Clippers,44
Atlanta Hawks,Oklahoma City Thunder,39
Atlanta Hawks,Toronto Raptors,37
Atlanta Hawks,Cleveland Cavaliers,36
Atlanta Hawks,San Antonio Spurs,35
Atlanta Hawks,Golden State Warriors,35
Los Angeles Clippers,Philadelphia 76ers,91
Los Angeles Clippers,Los Angeles Lakers,93
Los Angeles Clippers,Brooklyn Nets,94
Los Angeles Clippers,Phoenix Suns,95
Los Angeles Clippers,Minnesota Timberwolves,98
Los Angeles Clippers,New Orleans Pelicans,99
Los Angeles Clippers,New York Knicks,99
Los Angeles Clippers,Sacramento Kings,94
Los Angeles Clippers,Milwaukee Bucks,87
Los Angeles Clippers,Denver Nuggets,80
Los Angeles Clippers,Orlando Magic,74
Los Angeles Clippers,Utah Jazz,68
Los Angeles Clippers,Washington Wizards,62
Los Angeles Clippers,Houston Rockets,57
Los Angeles Clippers,Chicago Bulls,53
Los Angeles Clippers,Memphis Grizzlies,49
Los Angeles Clippers,Dallas Mavericks,46
Los Angeles Clippers,Portland Trail Blazers,46
Los Angeles Clippers,Detroit Pistons,48
Los Angeles Clippers,Indiana Pacers,55
Los Angeles Clippers,Miami Heat,62
Los Angeles Clippers,Charlotte Hornets,66
Los Angeles Clippers,Boston Celtics,64
Los Angeles Clippers,Atlanta Hawks,57
Los Angeles Clippers,Oklahoma City Thunder,43
Los Angeles Clippers,Toronto Raptors,39
Los Angeles Clippers,Cleveland Cavaliers,37
Los Angeles Clippers,San Antonio Spurs,36
Los Angeles Clippers,Golden State Warriors,35
Oklahoma City Thunder,Philadelphia 76ers,91
Oklahoma City Thunder,Los Angeles Lakers,93
Oklahoma City Thunder,Brooklyn Nets,94
Oklahoma City Thunder,Phoenix Suns,95
Oklahoma City Thunder,Minnesota Timberwolves,97
Oklahoma City Thunder,New Orleans Pelicans,99
Oklahoma City Thunder,New York Knicks,99
Oklahoma City Thunder,Sacramento Kings,97
Oklahoma City Thunder,Milwaukee Bucks,90
Oklahoma City Thunder,Denver Nuggets,83
Oklahoma City Thunder,Orlando Magic,77
Oklahoma City Thunder,Utah Jazz,70
Oklahoma City Thunder,Washington Wizards,65
Oklahoma City Thunder,Houston Rockets,59
Oklahoma City Thunder,Chicago Bulls,55
Oklahoma City Thunder,Memphis Grizzlies,51
Oklahoma City Thunder,Dallas Mavericks,47
Oklahoma City Thunder,Portland Trail Blazers,45
Oklahoma City Thunder,Detroit Pistons,45
Oklahoma City Thunder,Indiana Pacers,49
Oklahoma City Thunder,Miami Heat,56
Oklahoma City Thunder,Charlotte Hornets,64
Oklahoma City Thunder,Boston Celtics,67
Oklahoma City Thunder,Atlanta Hawks,64
Oklahoma City Thunder,Los Angeles Clippers,57
Oklahoma City Thunder,Toronto Raptors,43
Oklahoma City Thunder,Cleveland Cavaliers,39
Oklahoma City Thunder,San Antonio Spurs,37
Oklahoma City Thunder,Golden State Warriors,36
Toronto Raptors,Philadelphia 76ers,92
Toronto Raptors,Los Angeles Lakers,93
Toronto Raptors,Brooklyn Nets,94
Toronto Raptors,Phoenix Suns,95
Toronto Raptors,Minnesota Timberwolves,97
Toronto Raptors,New Orleans Pelicans,99
Toronto Raptors,New York Knicks,99
Toronto Raptors,Sacramento Kings,99
Toronto Raptors,Milwaukee Bucks,93
Toronto Raptors,Denver Nuggets,86
Toronto Raptors,Orlando Magic,79
Toronto Raptors,Utah Jazz,73
Toronto Raptors,Washington Wizards,67
Toronto Raptors,Houston Rockets,62
Toronto Raptors,Chicago Bulls,57
Toronto Raptors,Memphis Grizzlies,52
Toronto Raptors,Dallas Mavericks,49
Toronto Raptors,Portland Trail Blazers,45
Toronto Raptors,Detroit Pistons,44
Toronto Raptors,Indiana Pacers,45
Toronto Raptors,Miami Heat,50
Toronto Raptors,Charlotte Hornets,58
Toronto Raptors,Boston Celtics,66
Toronto Raptors,Atlanta Hawks,68
Toronto Raptors,Los Angeles Clippers,65
Toronto Raptors,Oklahoma City Thunder,57
Toronto Raptors,Cleveland Cavaliers,43
Toronto Raptors,San Antonio Spurs,39
Toronto Raptors,Golden State Warriors,37
Cleveland Cavaliers,Philadelphia 76ers,92
Cleveland Cavaliers,Los Angeles Lakers,94
Cleveland Cavaliers,Brooklyn Nets,95
Cleveland Cavaliers,Phoenix Suns,95
Cleveland Cavaliers,Minnesota Timberwolves,97
Cleveland Cavaliers,New Orleans Pelicans,99
Cleveland Cavaliers,New York Knicks,99
Cleveland Cavaliers,Sacramento Kings,99
Cleveland Cavaliers,Milwaukee Bucks,96
Cleveland Cavaliers,Denver Nuggets,89
Cleveland Cavaliers,Orlando Magic,82
Cleveland Cavaliers,Utah Jazz,76
Cleveland Cavaliers,Washington Wizards,70
Cleveland Cavaliers,Houston Rockets,64
Cleveland Cavaliers,Chicago Bulls,59
Cleveland Cavaliers,Memphis Grizzlies,54
Cleveland Cavaliers,Dallas Mavericks,50
Cleveland Cavaliers,Portland Trail Blazers,47
Cleveland Cavaliers,Detroit Pistons,44
Cleveland Cavaliers,Indiana Pacers,43
Cleveland Cavaliers,Miami Heat,45
Cleveland Cavaliers,Charlotte Hornets,51
Cleveland Cavaliers,Boston Celtics,60
Cleveland Cavaliers,Atlanta Hawks,67
Cleveland Cavaliers,Los Angeles Clippers,69
Cleveland Cavaliers,Oklahoma City Thunder,65
Cleveland Cavaliers,Toronto Raptors,57
Cleveland Cavaliers,San Antonio Spurs,43
Cleveland Cavaliers,Golden State Warriors,39
San Antonio Spurs,Philadelphia 76ers,92
San Antonio Spurs,Los Angeles Lakers,94
San Antonio Spurs,Brooklyn Nets,95
San Antonio Spurs,Phoenix Suns,96
San Antonio Spurs,Minnesota Timberwolves,97
San Antonio Spurs,New Orleans Pelicans,99
San Antonio Spurs,New York Knicks,99
San Antonio Spurs,Sacramento Kings,99
San Antonio Spurs,Milwaukee Bucks,98
San Antonio Spurs,Denver Nuggets,91
San Antonio Spurs,Orlando Magic,85
San Antonio Spurs,Utah Jazz,79
San Antonio Spurs,Washington Wizards,73
San Antonio Spurs,Houston Rockets,67
San Antonio Spurs,Chicago Bulls,61
San Antonio Spurs,Memphis Grizzlies,57
San Antonio Spurs,Dallas Mavericks,52
San Antonio Spurs,Portland Trail Blazers,48
San Antonio Spurs,Detroit Pistons,45
San Antonio Spurs,Indiana Pacers,43
San Antonio Spurs,Miami Heat,42
San Antonio Spurs,Charlotte Hornets,45
San Antonio Spurs,Boston Celtics,52
San Antonio Spurs,Atlanta Hawks,62
San Antonio Spurs,Los Angeles Clippers,69
San Antonio Spurs,Oklahoma City Thunder,70
San Antonio Spurs,Toronto Raptors,65
San Antonio Spurs,Cleveland Cavaliers,56
San Antonio Spurs,Golden State Warriors,42
Golden State Warriors,Philadelphia 76ers,93
Golden State Warriors,Los Angeles Lakers,94
Golden State Warriors,Brooklyn Nets,95
Golden State Warriors,Phoenix Suns,96
Golden State Warriors,Minnesota Timberwolves,97
Golden State Warriors,New Orleans Pelicans,99
Golden State Warriors,New York Knicks,99
Golden State Warriors,Sacramento Kings,99
Golden State Warriors,Milwaukee Bucks,99
Golden State Warriors,Denver Nuggets,94
Golden State Warriors,Orlando Magic,88
Golden State Warriors,Utah Jazz,82
Golden State Warriors,Washington Wizards,75
Golden State Warriors,Houston Rockets,69
Golden State Warriors,Chicago Bulls,64
Golden State Warriors,Memphis Grizzlies,59
Golden State Warriors,Dallas Mavericks,54
Golden State Warriors,Portland Trail Blazers,50
Golden State Warriors,Detroit Pistons,46
Golden State Warriors,Indiana Pacers,43
Golden State Warriors,Miami Heat,41
Golden State Warriors,Charlotte Hornets,41
Golden State Warriors,Boston Celtics,46
Golden State Warriors,Atlanta Hawks,54
Golden State Warriors,Los Angeles Clippers,64
Golden State Warriors,Oklahoma City Thunder,70
Golden State Warriors,Toronto Raptors,71
Golden State Warriors,Cleveland Cavaliers,65
Golden State Warriors,San Antonio Spurs,56
